IMO,Vessel_Name,AIS_Timestamp,AIS_Longtitude,AIS_Latitude,AIS_Speed_Over_Ground,AIS_Heading,AIS_Breadth_Moulded,AIS_Breadth_Extreme,AIS_Length_Overall,AIS_East,AIS_North
9356854,EIDSVAAG VEGA,2020-01-11 01:56:49,9.243521666666668,63.937385,10.478272909595804,67.0,12.8,0.0,65.15,18300.11411110015,102972.88456693664
9356854,EIDSVAAG VEGA,2020-01-11 02:00:29,9.265556666666667,63.94211833333333,10.62473591203613,67.0,12.8,0.0,65.15,19424.397696512227,103401.373064477
9279422,KAPITAN KOKOVIN,2020-01-11 08:23:38,9.272733333333333,63.94477166666666,6.757528279093605,221.0,12.5,12.6,82.5,19801.62473001197,103664.51479719764
9279422,KAPITAN KOKOVIN,2020-01-11 08:29:48,9.252623333333334,63.93693166666666,6.922487303718406,222.0,12.5,12.6,82.5,18740.355612959833,102882.27740418444
9279422,KAPITAN KOKOVIN,2020-01-11 08:31:41,9.246723333333334,63.93454333333333,6.764062768783806,221.0,12.5,12.6,82.5,18428.007572512084,102643.04979148226
9279422,KAPITAN KOKOVIN,2020-01-11 08:36:57,9.235471666666664,63.92662833333333,6.402014927413402,179.0,12.5,12.6,82.5,17798.361926924907,101813.63347107264
9279422,KAPITAN KOKOVIN,2020-01-11 08:41:41,9.234255000000001,63.91836166666667,6.320697837130776,176.0,12.5,12.6,82.5,17655.598053292433,100900.7282458702
9279422,KAPITAN KOKOVIN,2020-01-11 08:43:00,9.234283333333334,63.915965,6.5740082565546665,178.0,12.5,12.6,82.5,17632.839232350292,100634.36984017398
9264348,VETLEFJORD,2020-01-11 12:43:56,8.895018333333333,63.92464500000001,17.761428157912313,71.0,9.0,0.0,25.75,1136.3536990694702,103147.22724415828
9264348,VETLEFJORD,2020-01-11 12:49:58,8.897934999999997,63.92515,0.8257365488109017,73.0,9.0,0.0,25.75,1284.2836919664405,103189.61270085537
9264348,VETLEFJORD,2020-01-11 12:52:59,8.897958333333333,63.925169999999994,0.02691311766881854,73.0,9.0,0.0,25.75,1285.6372923708404,103191.72405561713
9264348,VETLEFJORD,2020-01-11 12:56:09,8.897948333333334,63.92515166666667,0.02150505854268501,73.0,9.0,0.0,25.75,1284.95308813866,103189.73519993293
9264348,VETLEFJORD,2020-01-12 13:50:33,8.950931666666666,63.91461333333334,20.673666306695463,62.0,9.0,0.0,25.75,3763.0377268834272,101771.89180922417
9264348,VETLEFJORD,2020-01-12 13:53:19,8.98046,63.922398333333334,19.77893387806084,54.0,9.0,0.0,25.75,5288.680703131949,102499.36779097377
9264348,VETLEFJORD,2020-01-12 13:56:34,9.015011666666668,63.93034,19.063442432297727,40.0,9.0,0.0,25.75,7060.699663234176,103221.84355729725
9264348,VETLEFJORD,2020-01-12 14:00:30,9.0495,63.94119666666667,17.13085441300289,73.0,9.0,0.0,25.75,8859.049908722693,104269.34176628664
9264348,VETLEFJORD,2020-01-12 14:02:37,9.063141666666667,63.94877833333333,16.49662760837401,6.0,9.0,0.0,25.75,9604.146529544669,105049.05960614234
9264348,VETLEFJORD,2020-01-12 14:08:38,9.088716666666668,63.97614333333333,17.75795636072106,357.0,9.0,0.0,25.75,11135.992021037906,107971.95818404386
9264348,VETLEFJORD,2020-01-12 14:10:47,9.088511666666667,63.97814333333334,3.3630016575418145,356.0,9.0,0.0,25.75,11146.657950841996,108195.02232742961
9264348,VETLEFJORD,2020-01-12 14:14:38,9.08897,63.98824166666667,9.474819780651314,319.0,9.0,0.0,25.75,11273.376115900579,109314.53113514744
9264348,VETLEFJORD,2020-01-12 14:20:41,9.036214999999999,63.97616833333333,15.597065490959068,227.0,9.0,0.0,25.75,8574.601429652479,108214.14076358732
9264348,VETLEFJORD,2020-01-12 14:21:08,9.032626666666667,63.974675,17.427501799856017,227.0,9.0,0.0,25.75,8383.947578091407,108064.73152044415
9264348,VETLEFJORD,2020-01-12 14:21:29,9.029175,63.97319166666666,21.889447701326752,222.0,9.0,0.0,25.75,8200.048936341133,107915.8173548989
9264348,VETLEFJORD,2020-01-12 14:26:42,8.985215,63.95419,18.761005803241808,225.0,9.0,0.0,25.75,5855.289020600903,106007.94925250487
9264348,VETLEFJORD,2020-01-12 14:31:14,8.947098333333333,63.93810500000001,18.508243869902174,223.0,9.0,0.0,25.75,3824.0865083895037,104398.46329940484
9264348,VETLEFJORD,2020-01-12 14:32:47,8.932306666666667,63.93302166666667,19.24069532501916,232.0,9.0,0.0,25.75,3047.5884206523187,103902.88997242133
9264348,VETLEFJORD,2020-01-13 13:04:50,8.905875,63.92612333333333,11.797039493983338,84.0,9.0,0.0,25.75,1682.6930633430602,103260.45778133348
9264348,VETLEFJORD,2020-01-13 13:10:11,8.968371666666666,63.92570500000001,18.569588825417327,87.0,9.0,0.0,25.75,4732.642707987339,102922.60133549944
9264348,VETLEFJORD,2020-01-13 13:10:55,8.977246666666668,63.92606333333333,19.316866287060677,73.0,9.0,0.0,25.75,5170.180147924402,102921.25754128117
9264348,VETLEFJORD,2020-01-13 13:16:57,9.039081666666668,63.94031166666666,18.384145555648367,63.0,9.0,0.0,25.75,8340.874739195104,104218.75139245296
9264348,VETLEFJORD,2020-01-13 13:20:24,9.068556666666666,63.95260166666666,18.69903277303033,23.0,9.0,0.0,25.75,9908.250213787484,105448.99875921477
9264348,VETLEFJORD,2020-01-13 13:23:01,9.080381666666666,63.96549333333334,19.185212749858987,15.0,9.0,0.0,25.75,10619.096732293314,106826.974077411
9264348,VETLEFJORD,2020-01-13 13:29:01,9.088511666666667,63.978159999999995,7.92180345572354,354.0,9.0,0.0,25.75,11146.830190182372,108196.87343965098
9264348,VETLEFJORD,2020-01-13 13:30:51,9.08847,63.97819666666667,0.08072256037698802,354.0,9.0,0.0,25.75,11145.176215192128,108201.13504147806
9264348,VETLEFJORD,2020-01-13 13:35:10,9.088476666666667,63.97814333333334,0.04468590775286239,354.0,9.0,0.0,25.75,11144.950310205459,108195.18121771887
9264348,VETLEFJORD,2020-01-13 13:41:20,9.088518333333333,63.97817,0.01894460335065087,354.0,9.0,0.0,25.75,11147.258798378172,108197.95384229533
9264348,VETLEFJORD,2020-01-13 13:41:51,9.088518333333333,63.97816166666666,0.058252630112171674,354.0,9.0,0.0,25.75,11147.172678794597,108197.02828617765
9264348,VETLEFJORD,2020-01-13 13:47:30,9.088495,63.97817666666666,0.011611460463693877,354.0,9.0,0.0,25.75,11146.189268302754,108198.80021372905
9264348,VETLEFJORD,2020-01-13 13:51:51,9.087153333333333,63.97435333333333,3.2118045728755487,207.0,9.0,0.0,25.75,11041.209684065137,107780.24718796181
9264348,VETLEFJORD,2020-01-13 13:53:30,9.081294999999999,63.96674833333334,17.573748281955627,197.0,9.0,0.0,25.75,10676.661981413374,106962.20862906892
9264348,VETLEFJORD,2020-01-13 13:59:36,9.044318333333333,63.941655000000004,17.702145664412424,234.0,9.0,0.0,25.75,8610.685269744194,104343.95764511172
9264348,VETLEFJORD,2020-01-13 14:00:31,9.035876666666667,63.93895333333333,18.092385627331637,233.0,9.0,0.0,25.75,8170.142629863927,104082.58520022038
9264348,VETLEFJORD,2020-01-13 14:05:42,8.985645,63.92321999999999,18.903743931996697,234.0,9.0,0.0,25.75,5550.766027798003,102566.62210632207
9264348,VETLEFJORD,2020-01-13 14:10:38,8.941335,63.90722833333334,18.46662775086101,227.0,9.0,0.0,25.75,3215.6525188505766,100996.49303143936
9264348,VETLEFJORD,2020-01-13 14:11:49,8.930883333333332,63.90284333333333,19.403181942627693,225.0,9.0,0.0,25.75,2658.014134308498,100558.31741315963
9264348,VETLEFJORD,2020-01-14 13:03:48,8.888231666666666,63.92285,20.93783348036382,51.0,9.0,0.0,25.75,785.503014646878,102979.79034472164
9264348,VETLEFJORD,2020-01-14 13:09:50,8.919801666666666,63.925855000000006,8.509737718220112,92.0,9.0,0.0,25.75,2360.452061076008,103165.46518956216
9264348,VETLEFJORD,2020-01-14 13:10:44,8.931346666666666,63.92592333333333,20.39107271418286,89.0,9.0,0.0,25.75,2925.4059290688597,103119.12016997393
9264348,VETLEFJORD,2020-01-14 13:16:01,8.997103333333332,63.93265833333333,20.308808960898272,62.0,9.0,0.0,25.75,6209.860279432673,103561.8477170458
9264348,VETLEFJORD,2020-01-14 13:21:25,9.057876666666667,63.949059999999996,20.975689944804422,50.0,9.0,0.0,25.75,9349.931452747202,105104.37644901592
9264348,VETLEFJORD,2020-01-14 13:22:02,9.063529999999998,63.95181166666667,21.717733932636737,34.0,9.0,0.0,25.75,9654.585255549757,105384.18083867153
9264348,VETLEFJORD,2020-01-14 13:28:03,9.088566666666667,63.978035,17.070363102253758,359.0,9.0,0.0,25.75,11148.221841567194,108182.74041440338
9264348,VETLEFJORD,2020-01-14 13:32:04,9.088443333333334,63.97814666666667,0.11159764480252367,354.0,9.0,0.0,25.75,11143.358434116291,108195.70276509503
9264348,VETLEFJORD,2020-01-14 13:34:04,9.088426666666667,63.978125,0.04130669546436285,354.0,9.0,0.0,25.75,11142.321357725537,108193.3719822308
9264348,VETLEFJORD,2020-01-14 13:40:14,9.088448333333334,63.97812333333333,0.005658163563131166,353.0,9.0,0.0,25.75,11143.361245108885,108193.08850937057
9264348,VETLEFJORD,2020-01-14 13:42:06,9.088451666666666,63.97811833333334,0.010083693304535641,354.0,9.0,0.0,25.75,11143.47220534581,108192.51804321166
9264348,VETLEFJORD,2020-01-14 13:46:24,9.08853,63.97815833333333,0.0443166407152544,354.0,9.0,0.0,25.75,11147.707444221422,108196.60510059168
9264348,VETLEFJORD,2020-01-14 13:52:30,9.08262,63.96987333333333,5.140470205006551,199.0,9.0,0.0,25.75,10773.65868382377,107303.26624982432
9264348,VETLEFJORD,2020-01-14 13:52:56,9.080921666666667,63.96762666666667,19.73061970426981,200.0,9.0,0.0,25.75,10667.527683084132,107061.4589007022
9264348,VETLEFJORD,2020-01-14 13:58:35,9.037838333333333,63.94005833333333,21.380907509700112,223.0,9.0,0.0,25.75,8277.494343218568,104196.31414400508
9264348,VETLEFJORD,2020-01-14 14:00:19,9.022298333333334,63.93261,21.06562967270311,222.0,9.0,0.0,25.75,7440.507904466941,103440.43226729984
9264348,VETLEFJORD,2020-01-14 14:04:36,8.979901666666667,63.91526999999999,21.47798404921381,226.0,9.0,0.0,25.75,5186.405600079743,101710.32850688137
9660449,EIDSVAAG PIONER,2020-01-14 18:00:17,8.988616666666667,63.90075,13.759700084752714,63.0,13.6,0.0,74.7,5460.015536649326,100057.488848296
9660449,EIDSVAAG PIONER,2020-01-14 18:03:41,9.014816666666666,63.90681666666667,13.848491297166815,61.0,13.6,0.0,74.7,6805.164236181707,100610.29590089152
9660449,EIDSVAAG PIONER,2020-01-14 18:09:43,9.05915,63.91823333333333,13.536718255909696,61.0,13.6,0.0,74.7,9092.084048887717,101674.8559668241
9660449,EIDSVAAG PIONER,2020-01-14 18:10:55,9.067783333333333,63.920383333333334,13.141387688984883,61.0,13.6,0.0,74.7,9536.480383462098,101874.22070578486
9660449,EIDSVAAG PIONER,2020-01-14 18:15:51,9.104416666666667,63.93011666666666,13.78713078629385,55.0,13.6,0.0,74.7,11427.778038414775,102788.654954887
9660449,EIDSVAAG PIONER,2020-01-14 18:21:27,9.1329,63.93961666666666,10.141684665226778,27.0,13.6,0.0,74.7,12917.314080432407,103715.02633862382
9660449,EIDSVAAG PIONER,2020-01-14 18:21:52,9.133316666666667,63.93993333333334,3.1714211663066947,16.0,13.6,0.0,74.7,12940.918887000007,103748.31998883373
9660449,EIDSVAAG PIONER,2020-01-14 18:28:00,9.134783333333333,63.94111666666666,0.7936220537139635,268.0,13.6,0.0,74.7,13024.708126058918,103873.1419338705
9660449,EIDSVAAG PIONER,2020-01-14 18:32:13,9.134983333333333,63.94131666666666,0.18713921068132733,253.0,13.6,0.0,74.7,13036.529496820818,103894.45470677596
9660449,EIDSVAAG PIONER,2020-01-14 18:34:02,9.135016666666667,63.94143333333333,0.2337606752927656,247.0,13.6,0.0,74.7,13039.353862798132,103907.26288133301
9660449,EIDSVAAG PIONER,2020-01-14 18:40:12,9.13495,63.9416,0.09910980094565408,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 18:42:23,9.13495,63.94161666666667,0.027569947075989646,247.0,13.6,0.0,74.7,13037.97592050547,103927.92673957533
9660449,EIDSVAAG PIONER,2020-01-14 18:46:22,9.13495,63.9416,0.015111560949601019,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 18:48:10,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 18:52:24,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 18:58:23,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 19:00:02,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 19:04:31,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 19:10:12,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 19:10:32,9.13495,63.9416,0.0,246.0,13.6,0.0,74.7,13037.805088133668,103926.07553135604
9660449,EIDSVAAG PIONER,2020-01-14 19:16:32,9.147933333333333,63.94841666666667,5.352483801295897,46.0,13.6,0.0,74.7,13741.843191736729,104624.75972073898
9660449,EIDSVAAG PIONER,2020-01-14 19:20:45,9.17295,63.95916666666667,13.172773371806144,45.0,13.6,0.0,74.7,15073.281689765225,105706.56215335894
9660449,EIDSVAAG PIONER,2020-01-14 19:22:42,9.1849,63.96425,13.537846818408372,45.0,13.6,0.0,74.7,15708.442791471492,106217.76463705674
9660449,EIDSVAAG PIONER,2020-01-14 19:28:43,9.220083333333333,63.97938333333333,12.98555967046182,45.0,13.6,0.0,74.7,17579.00201079133,107742.11847290676
9660449,EIDSVAAG PIONER,2020-01-14 19:31:52,9.238366666666666,63.98736666666667,12.982412835544586,45.0,13.6,0.0,74.7,18551.55356648058,108547.9262054991
9660449,EIDSVAAG PIONER,2020-01-14 19:34:51,9.255633333333332,63.99498333333334,13.009760247113194,45.0,13.6,0.0,74.7,19470.353644375515,109317.77636794094
9742766,NORTH BARENTS,2020-01-14 22:03:49,9.2792,63.92600666666666,7.859723059718674,203.0,19.2,0.0,92.6,19929.97689460393,101551.4596947562
9742766,NORTH BARENTS,2020-01-14 22:10:02,9.265813333333334,63.913999999999994,7.770005037666693,204.0,19.2,0.0,92.6,19155.19433202059,100276.62128810678
9264348,VETLEFJORD,2020-01-15 07:52:31,8.921333333333333,63.90045500000001,22.334881209503237,50.0,9.0,0.0,25.75,2165.5366433910094,100337.74043418652
9264348,VETLEFJORD,2020-01-15 07:56:30,8.964746666666667,63.91697333333333,22.907499751484316,51.0,9.0,0.0,25.75,4463.389965021168,101969.75855753104
9264348,VETLEFJORD,2020-01-15 07:57:40,8.97795,63.92149666666667,22.79901882135143,53.0,9.0,0.0,25.75,5156.500901514082,102410.85817342064
9264348,VETLEFJORD,2020-01-15 07:57:48,8.979275,63.92194,19.84349352051836,53.0,9.0,0.0,25.75,5225.9345754508395,102453.95525299758
9264348,VETLEFJORD,2020-01-15 07:59:28,8.998371666666666,63.928415,22.990412526997837,55.0,9.0,0.0,25.75,6227.333372900321,103084.74850795882
9264348,VETLEFJORD,2020-01-15 08:00:29,9.009958333333334,63.93218333333333,22.521796551357856,52.0,9.0,0.0,25.75,6833.042737062961,103449.82478143275
9264348,VETLEFJORD,2020-01-15 08:05:29,9.065773333333334,63.95162000000001,22.617719222462203,35.0,9.0,0.0,25.75,9762.149350837864,105352.6610226296
9264348,VETLEFJORD,2020-01-15 08:10:51,9.088668333333333,63.976925,18.32623988838657,5.0,9.0,0.0,25.75,11141.711380669849,108058.9947880432
9264348,VETLEFJORD,2020-01-15 08:11:29,9.088568333333336,63.97796166666667,5.91685801977947,345.0,9.0,0.0,25.75,11147.545313270413,108174.5879539717
9264348,VETLEFJORD,2020-01-15 08:17:36,9.088493333333334,63.97813166666666,0.10224516098657613,354.0,9.0,0.0,25.75,11145.642904507113,108193.80977703072
9264348,VETLEFJORD,2020-01-15 08:21:38,9.088456666666668,63.97814833333333,0.020755761026721168,354.0,9.0,0.0,25.75,11144.02618786652,108195.82734622619
9264348,VETLEFJORD,2020-01-15 08:23:37,9.088435,63.97815166666667,0.018360346298346555,354.0,9.0,0.0,25.75,11143.00352555746,108196.2959300857
9264348,VETLEFJORD,2020-01-15 08:29:45,9.088493333333334,63.97811833333334,0.024757606348013897,354.0,9.0,0.0,25.75,11145.505112638406,108192.32888728287
9264348,VETLEFJORD,2020-01-15 08:30:35,9.088511666666667,63.97812833333333,0.05563282937365012,354.0,9.0,0.0,25.75,11146.502935456228,108193.35632642733
9264348,VETLEFJORD,2020-01-15 08:32:08,9.088416666666667,63.97815666666666,0.11752943635476905,354.0,9.0,0.0,25.75,11142.16072009824,108196.93449288234
9264348,VETLEFJORD,2020-01-15 08:35:46,9.089221666666667,63.97769166666667,0.5806923336041373,303.0,9.0,0.0,25.75,11176.631559400821,108141.63414654043
9264348,VETLEFJORD,2020-01-15 08:41:47,9.055853333333333,63.94946166666667,19.09558521744853,229.0,9.0,0.0,25.75,9255.28702813783,105158.22851317936
9264348,VETLEFJORD,2020-01-15 08:43:12,9.041739999999999,63.94394333333333,21.172560030491677,228.0,9.0,0.0,25.75,8508.559450533066,104609.90885148196
9264348,VETLEFJORD,2020-01-15 08:47:55,8.991011666666667,63.92808666666666,20.962741835776807,248.0,9.0,0.0,25.75,5864.191165409052,103082.27449476627
9264348,VETLEFJORD,2020-01-15 08:53:59,8.911428333333333,63.92622333333334,20.879276932570672,269.0,9.0,0.0,25.75,1955.1525890983758,103245.5473429812
9264348,VETLEFJORD,2020-01-15 13:00:23,8.887378333333332,63.92209166666667,18.627428898125128,33.0,9.0,0.0,25.75,735.6962457362097,102899.59543787502
9264348,VETLEFJORD,2020-01-15 13:02:35,8.897923333333333,63.92517333333333,9.145729432554486,74.0,9.0,0.0,25.75,1283.9623217832996,103192.25845041963
9264348,VETLEFJORD,2020-01-15 13:08:40,8.944813333333334,63.92590333333333,12.259278676883936,93.0,9.0,0.0,25.75,3583.347368154209,103054.11847497897
9264348,VETLEFJORD,2020-01-15 13:10:29,8.967726666666668,63.92548166666667,20.06525452275745,91.0,9.0,0.0,25.75,4698.764322399802,102900.79188666957
9264348,VETLEFJORD,2020-01-15 13:14:40,9.015888333333333,63.93231,19.2232745045735,55.0,9.0,0.0,25.75,7124.14248792024,103436.59299069457
9264348,VETLEFJORD,2020-01-15 13:21:04,9.070851666666666,63.95616999999999,19.16702551295896,26.0,9.0,0.0,25.75,10057.301996639697,105834.85504554398
9264348,VETLEFJORD,2020-01-15 13:26:46,9.088573333333333,63.978115,14.75412640672957,7.0,9.0,0.0,25.75,11149.37384740688,108191.59548916576
9264348,VETLEFJORD,2020-01-15 13:32:04,9.088451666666666,63.97813666666666,0.039298667427360524,354.0,9.0,0.0,25.75,11143.661670505417,108194.55426651893
9264348,VETLEFJORD,2020-01-15 13:32:55,9.088456666666668,63.97810666666667,0.12779824672849702,353.0,9.0,0.0,25.75,11143.595585595584,108191.19956595449
9264348,VETLEFJORD,2020-01-15 13:39:13,9.088421666666667,63.97814500000001,0.023675820220096674,354.0,9.0,0.0,25.75,11142.284099249693,108195.61601556464
9264348,VETLEFJORD,2020-01-15 13:42:14,9.088486666666666,63.97813166666667,0.03772776630908201,354.0,9.0,0.0,25.75,11145.317639489309,108193.84004187863
9264348,VETLEFJORD,2020-01-15 13:45:14,9.08845,63.978105000000006,0.03750539956803455,354.0,9.0,0.0,25.75,11143.253096192551,108191.04471980223
9264348,VETLEFJORD,2020-01-15 13:51:15,9.08251,63.968945,5.717185882747108,199.0,9.0,0.0,25.75,10758.687495959692,107200.65996720547
9264348,VETLEFJORD,2020-01-15 13:52:29,9.078028333333334,63.963085,18.103102562605805,198.0,9.0,0.0,25.75,10479.297550467425,106570.19544222484
9264348,VETLEFJORD,2020-01-15 13:57:16,9.049201666666667,63.94187833333334,18.653497490235626,233.0,9.0,0.0,25.75,8851.56491487188,104346.41364552826
9264348,VETLEFJORD,2020-01-15 14:00:12,9.020381666666667,63.933209999999995,18.909608776752407,237.0,9.0,0.0,25.75,7353.118383219,103515.87821276672
9264348,VETLEFJORD,2020-01-15 14:03:28,8.986913333333332,63.923665,19.403644157447,237.0,9.0,0.0,25.75,5617.438057082356,102610.17490071896
9264348,VETLEFJORD,2020-01-15 14:09:29,8.932273333333336,63.90317333333334,18.9693860945418,229.0,9.0,0.0,25.75,2729.501123684517,100588.47187619284
9264348,VETLEFJORD,2020-01-15 14:10:36,8.92254,63.89938833333333,18.496869862351307,228.0,9.0,0.0,25.75,2213.2369699518313,100213.64708072413
9264348,VETLEFJORD,2020-01-16 04:34:54,8.891498333333336,63.92460000000001,18.399596011593683,95.0,9.0,0.0,25.75,963.8422592438292,103158.76234626304
9264348,VETLEFJORD,2020-01-16 07:53:01,8.918151666666667,63.92683,21.242032901685047,53.0,9.0,0.0,25.75,2290.1755534824915,103281.45089782497
9264348,VETLEFJORD,2020-01-16 07:55:29,8.942906666666666,63.93741,22.232773918627053,46.0,9.0,0.0,25.75,3611.9590283347056,104340.79705536086
9264348,VETLEFJORD,2020-01-16 08:00:14,8.989473333333333,63.95649,21.281373195407532,47.0,9.0,0.0,25.75,6087.36945484177,106243.69883240572
9264348,VETLEFJORD,2020-01-16 08:01:30,9.001841666666667,63.96168,21.430936682960102,48.0,9.0,0.0,25.75,6745.635750996007,106763.01428006776
9264348,VETLEFJORD,2020-01-16 08:07:30,9.06011,63.98650333333333,21.464076673866085,46.0,9.0,0.0,25.75,9847.783866334592,109252.75585827325
9264348,VETLEFJORD,2020-01-16 08:10:55,9.091935000000001,63.986171666666664,14.777504082600222,149.0,9.0,0.0,25.75,11396.604236550862,109071.17003201226
9264348,VETLEFJORD,2020-01-16 08:13:30,9.091415,63.977565000000006,12.036586079565248,237.0,9.0,0.0,25.75,11282.337286837399,108117.61147449724
9264348,VETLEFJORD,2020-01-16 08:19:31,9.089451666666667,63.97758333333334,0.5178272497202995,36.0,9.0,0.0,25.75,11186.73401743843,108128.55790423231
9264348,VETLEFJORD,2020-01-16 08:21:55,9.091675,63.986435,13.400985421166306,331.0,9.0,0.0,25.75,11386.64262363792,109101.59711426034
9264348,VETLEFJORD,2020-01-16 08:25:35,9.057611666666666,63.98563333333333,14.755573335951304,231.0,9.0,0.0,25.75,9716.892906160734,109167.52717135752
9264348,VETLEFJORD,2020-01-16 08:28:29,9.03,63.973333333333336,21.51268339912117,511.0,9.0,0.0,25.75,8241.783420582009,107927.76765210928
9264348,VETLEFJORD,2020-01-16 08:31:36,9.003403333333333,63.96228000000001,18.64105288689204,222.0,9.0,0.0,25.75,6828.155725572491,106822.45214200858
9264348,VETLEFJORD,2020-01-16 08:32:43,8.993756666666666,63.95789499999999,19.728512942845175,228.0,9.0,0.0,25.75,6311.241564504569,106379.95529823193
9264348,VETLEFJORD,2020-01-16 08:37:42,8.946726666666667,63.93974,19.94400702124432,232.0,9.0,0.0,25.75,3823.2262556728087,104581.75798767152
9264348,VETLEFJORD,2020-01-16 08:43:23,8.897748333333332,63.92511333333334,16.55092378533471,242.0,9.0,0.0,25.75,1274.7699621973445,103186.41715833636
9264348,VETLEFJORD,2020-01-16 08:43:46,8.897711666666668,63.925115000000005,0.15288759507935018,252.0,9.0,0.0,25.75,1272.99576445634,103186.77430950293
9264348,VETLEFJORD,2020-01-16 13:10:48,8.896930000000001,63.924985,18.632463170110572,69.0,9.0,0.0,25.75,1233.4078410918594,103176.00743767805
9264348,VETLEFJORD,2020-01-16 13:17:19,8.945518333333332,63.93925833333334,14.246302055426359,49.0,9.0,0.0,25.75,3759.1038171356777,104533.89303936623
9264348,VETLEFJORD,2020-01-16 13:21:32,8.986838333333333,63.954184999999995,20.141509659464397,42.0,9.0,0.0,25.75,5934.4973322616415,105999.89178362676
9264348,VETLEFJORD,2020-01-16 13:23:27,9.003865,63.96218166666666,20.6387942529815,44.0,9.0,0.0,25.75,6849.660345705401,106809.40475567056
9264348,VETLEFJORD,2020-01-16 13:29:28,9.059771666666668,63.986525,20.758051488844877,41.0,9.0,0.0,25.75,9831.507165178016,109256.70523606986
9264348,VETLEFJORD,2020-01-16 13:31:57,9.084536666666667,63.990359999999995,16.770133503413685,147.0,9.0,0.0,25.75,11079.062126362287,109569.93290916178
9264348,VETLEFJORD,2020-01-16 13:35:30,9.088791666666667,63.977698333333336,13.020801265476226,308.0,9.0,0.0,25.75,11155.720514923916,108144.32652712986
9264348,VETLEFJORD,2020-01-16 13:41:32,9.088451666666666,63.97812,0.2677780031741108,354.0,9.0,0.0,25.75,11143.489429450012,108192.70315442141
9264348,VETLEFJORD,2020-01-16 13:42:43,9.088463333333333,63.97811,0.03430474857786025,354.0,9.0,0.0,25.75,11143.955299030933,108191.53952335473
9264348,VETLEFJORD,2020-01-16 13:47:42,9.088455000000002,63.978105000000006,0.004492296134703872,354.0,9.0,0.0,25.75,11143.4970451789,108191.02202100586
9264348,VETLEFJORD,2020-01-16 13:54:12,9.088473333333333,63.97813333333333,0.016368167469679347,354.0,9.0,0.0,25.75,11144.684333504294,108194.08568289224
9264348,VETLEFJORD,2020-01-16 14:00:15,9.089210000000001,63.97764333333333,0.3505399568034557,188.0,9.0,0.0,25.75,11175.562903188284,108136.31887450347
9264348,VETLEFJORD,2020-01-16 14:00:30,9.088993333333333,63.976758333333336,12.85866090712743,192.0,9.0,0.0,25.75,11155.846508477463,108039.00828080067
9264348,VETLEFJORD,2020-01-16 14:06:32,9.054101666666666,63.94947666666667,18.73409126164935,244.0,9.0,0.0,25.75,9169.89490196854,105167.89790662193
9264348,VETLEFJORD,2020-01-16 14:11:27,9.010333333333334,63.933769999999996,18.25082183255848,262.0,9.0,0.0,25.75,6867.975177075539,103624.30812726356
9264348,VETLEFJORD,2020-01-16 14:12:35,8.997340000000003,63.93216,18.92672786177106,242.0,9.0,0.0,25.75,6216.1974326295895,103505.41275827213
9264348,VETLEFJORD,2020-01-16 14:18:37,8.939259999999997,63.91158000000001,19.64554490889348,237.0,9.0,0.0,25.75,3160.254241286893,101489.41221547313
9264348,VETLEFJORD,2020-01-16 14:22:08,8.910345,63.89830166666667,18.894647518245925,229.0,9.0,0.0,25.75,1605.1219638785115,100150.07534305287
9264348,VETLEFJORD,2020-01-16 19:36:27,8.897965,63.92516333333333,16.231338566085448,74.0,9.0,0.0,25.75,1285.8920188611955,103190.95248421749
9264348,VETLEFJORD,2020-01-16 19:42:27,8.953493333333334,63.94147166666666,17.681371490280775,49.0,9.0,0.0,25.75,4172.071726710827,104742.58803941404
9264348,VETLEFJORD,2020-01-16 19:48:32,9.016356666666667,63.96704666666667,22.355532412201548,44.0,9.0,0.0,25.75,7510.3052383480235,107292.21457583737
9264348,VETLEFJORD,2020-01-16 19:52:55,9.058785,63.98624166666666,22.044778227627727,49.0,9.0,0.0,25.75,9780.440996112942,109229.73768879287
9264348,VETLEFJORD,2020-01-16 19:54:34,9.076436666666666,63.99265166666667,22.015452581975264,102.0,9.0,0.0,25.75,10707.775931524346,109861.26666692364
9264348,VETLEFJORD,2020-01-16 20:00:26,9.088493333333334,63.97805,9.561666134891023,173.0,9.0,0.0,25.75,11144.798929557146,108184.73932732364
